code	product_name	brands	brands_tags	categories_en	labels_en	product_quantity	ingredients_text	labels	image_url	serving_size	serving_quantity
89125105005.0	Organic quinoa with sea salt, sea salt	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Meals,Cereal grains,Quinoa	Organic,No GMOs,USDA Organic,Non GMO project	226.796185	cooked organic quinoa (water, organic white quinoa), organic coconut oil, sea salt,	Organic, No GMOs, USDA Organic, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/510/5005/front_en.4.400.jpg	1 CUP | ABOUT (140 g)	140.0
89125170003.0	Washed & Rinsed Organic Quinoa: Inca Red Quinoa Gluten Free	Quinoa Corporation, Ancient Harvest	quinoa-corporation,ancient-harvest	Plant-based foods and beverages,Plant-based foods,Seeds	No gluten,Organic,No GMOs,USDA Organic,Non GMO project	340.1942775	Organic whole grain quinoa (pasankalla variety)	Organic, No gluten, USDA Organic, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/517/0003/front_en.5.400.jpg	0.25 cup (48 g)	48.0
89125180002.0	Washed & Rinsed Organic Quinoa: Harmony Quinoa Gluten Free	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Quinoa	No gluten,Organic,No GMOs,USDA Organic,Non GMO project	408.0	Blend of organic whole grain white, red and black quinoa	Organic, No gluten, USDA Organic, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/518/0002/front_en.14.400.jpg	0.25 cup (44 g)	44.0
89125210303.0	Plant-Based Protein Pasta: Green Lentil Penne	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Pastas,Lentil pasta	No gluten,No GMOs,Non GMO project	272.155422	Green lentil flour, organic quinoa flour	No gluten, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/521/0303/front_en.6.400.jpg	2 ONZ (56 g)	56.0
89125220005.0	Organic & Gluten Free Pasta - Elbows	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Specific products,Pastas,Products for specific diets,Noodles,Products without gluten,Dry pastas,Gluten-free pasta,Gluten-free dry pasta,Rice vermicelli,Corn pasta,Dried rice noodles,Rice pasta,Quinoa-pasta,Vegetable-pasta	No gluten,Organic,Kosher,No GMOs,USDA Organic,Non GMO project	226.796185	Organic Corn Flour, Organic Brown Rice Flour, Organic Quinoa Flour	Organic, Kosher, No gluten, No GMOs, USDA Organic, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/522/0005/front_en.27.400.jpg	55g	55.0
89125220203.0	Ancient harvest pow! chickpea elbows power protein pasta	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas	No GMOs,Non GMO project	226.796185	Chickpea flour, yellow pea flour, brown rice flour	No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/522/0203/front_en.4.400.jpg	2 ONZ (55 g)	55.0
89125250002.0	Organic & Gluten Free Pasta - Spaghetti	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Spaghetti	No gluten,Organic,No GMOs,Non GMO project	226.796185	Organic corn flour, organic quinoa flour.	No gluten, Organic, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/525/0002/front_en.6.400.jpg	2 ONZ (56 g)	56.0
89125260308.0	Plant-Based Protein Pasta: Red Lentil Rotini	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas	No gluten,No GMOs,Non GMO project	226.796185	Red lentil flour, organic quinoa flour	No gluten, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/526/0308/front_en.9.400.jpg	2 ONZ (56 g)	56.0
89125412004.0	Organic Quinoa Flakes	Ancient Harvest	ancient-harvest	Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Specific products,Breakfast cereals,Products for specific diets,Flakes,Products without gluten,Cereal flakes,Rolled flakes,Quinoa flakes	No gluten,Organic,Kosher,No GMOs,USDA Organic,Non GMO project	340.1942775	Organic White Quinoa Flakes	Organic, Kosher, No gluten, No GMOs, USDA Organic, Non GMO project	https://images.openfoodfacts.org/images/products/008/912/541/2004/front_en.23.400.jpg	40g	40.0
89244910115.0	Fresh mozzarella	Casaro	casaro	Dairies,Fermented foods,Fermented milk products,Cheeses,Italian cheeses,Stretched-curd cheeses,Mozzarella	No gluten	226.796185	\pasteurized milk, vinegar, enzymes, salt	No gluten	https://images.openfoodfacts.org/images/products/008/924/491/0115/front_en.15.400.jpg	28g	28.0
89257084254.0	Premium Pitted Organic Dates, Deglet Noor	Desert Valley Date	desert-valley-date	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Dried products,Fruits,Dried plant-based foods,Dried fruits,Dates,Deglet Noor dates	Organic,USDA Organic	1133.980925	ORGANIC DATES.	Organic, USDA Organic	https://images.openfoodfacts.org/images/products/008/925/708/4254/front_en.19.400.jpg	40 g	40.0
89424856134.0	King Leo Giant Stick Peppermint Candy	King Leo	king-leo	Snacks,Sweet snacks,Confectioneries,Candies,Candy canes	Kosher,Kosher-parve	99.0	Pure cane sugar, corn syrup, pure peppermint oil, red 40.	Kosher, Kosher-parve	https://images.openfoodfacts.org/images/products/008/942/485/6134/front_en.3.400.jpg	14 g	14.0
89683201317.0	Maraschino Cocktail Cherries	Maraska	maraska	Plant-based foods and beverages,Plant-based foods,Canned foods,Desserts,Canned plant-based foods,Canned fruits,Fruits in syrup,Cherries in syrup	Pasteurized	400.0	Cherry (50%), sugar, glucose-fructose syrup, water, concentrated Marasca sour cherry fruit juice (16%), concentrated juices of carrot and black currant, citric acid. Contains Sulfites. The product may contain pits or parts of pits. 50% candied cherries, 50% Marasca sour cherry syrup. Pasteurized. Dry matter: min 70%.	en:pasteurized	https://images.openfoodfacts.org/images/products/008/968/320/1317/front_en.3.400.jpg	6g	6.0
89686043433.0	Indomie Mi Goreng Rasa Ayam Geprek	Indomie	indomie	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles	Halal	85.0	RH 30	Halal	https://images.openfoodfacts.org/images/products/008/968/604/3433/front_en.3.400.jpg	85.0g	85.0
89686140743.0	Instant noodles migoreng satay flavour	IndomieIndofood	indomieindofood	Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Dried products,Pastas,Dried products to be rehydrated,Noodles,Instant noodles,Asian-foods	Halal,ISO 22000,ISO 9001,Fssai-fssl-10012021000063	80.0	Noodles (_Wheat_ flour 66%, refined palm oil (contains TBHQ (E319)), salt, sodium tripolyphosphate, potassium carbonate, sodium carbonate, guar gum, riboflavin); Seasoning Powder (Sugar, salt, monosodium glutamate, disodium guanylate, disodium inosinate, artificial flavor, yeast extract, garlic powder, onion powder, silicon dioxide, lime flavor, caramel, tartaric acid); Seasoning Oil (refined palm oil (contains TBHQ), _peanut_, chili, onion, garlic, herbs); Sweet _Soy_ Sauce (Sugar, water, salt, _wheat_, _soy_ bean, spices, sesame oil); Chili Powder, Fried Onion	Halal, ISO 22000, ISO 9001, FSSAI FSSL 10012021000063	https://images.openfoodfacts.org/images/products/008/968/614/0743/front_en.3.400.jpg	40g	40.0
89686440430.0	Rendang beef in chili coconut seasoning	Indofood	indofood	Condiments,Sauces,Groceries	Halal,Coconut-milk-included,Export-product,Lppom-00060000421298	60.0	Herbs and spices (contains _candlenut_), _coconut_ milk, salt, shallot, water, chili, vegetable oil (palm oil), sugar, flavour enhancers (E621, E631, E627), garlic, acidity regulators (E270, E260), colour (E150d contains _sulphites_).	Halal, Coconut milk included, Export product, LPPOM 00060000421298	https://images.openfoodfacts.org/images/products/008/968/644/0430/front_en.17.400.jpg	12 g	12.0
89836023261.0	Nutritional Yeast Mini Flakes	Frontier Co-Op	frontier-co-op	Condiments,Food additives,Nutritional yeast	Kosher	453.0	Inactive yeast	Kosher	https://images.openfoodfacts.org/images/products/008/983/602/3261/front_en.8.400.jpg	18g	18.0
89836157386.0	Umami Blends Sweet & smoky	Simply organic	simply-organic	Condiments,Groceries	Organic,Vegetarian,Kosher,USDA Organic,Vegan,Kosher Supervision of America,Organic-qai	79.9456552125	ORGANIC MUSHROOM, ORGANIC CANE SUGAR, ORGANIC MAPLE SYRUP, SEA SALT, ORGANIC SMOKED PAPRIKA, ORGANIC BLACK PEPPER, ORGANIC RICE CONCENTRATE.	Organic, Vegetarian, Kosher, USDA Organic, Vegan, Kosher Supervision of America, Organic QAI	https://images.openfoodfacts.org/images/products/008/983/615/7386/front_en.3.400.jpg	0.7g	0.7
89836185396.0	Brown Gravy Mix	Simply Organic,Frontier	simply-organic,frontier	Condiments,Dried products,Dried products to be rehydrated,Sauces,Dehydrated sauces,Groceries	No gluten,Organic,USDA Organic,Certified gluten-free	28.349523125	ORGANIC CORNSTARCH, SEA SALT, ORGANIC MALTODEXTRIN, ORGANIC CANE SUGAR, ORGANIC FLAVOR (ORGANIC FLAVOR, ORGANIC GUM ARABIC, SEA SALT), ORGANIC COCOA POWDER (PROCESSED WITH ALKALI), ORGANIC GARLIC, ORGANIC ONION, ORGAN RICE CONCENTRATE, ORGANIC MUSHROOM, ORGANIC PAPRIKA, ORGAN BLACK PEPPER, ORGANIC CELERY SEED.	No gluten, Organic, USDA Organic, en:certified-gluten-free	https://images.openfoodfacts.org/images/products/008/983/618/5396/front_en.8.400.jpg	2 tsp (7 g)	7.0
89836189585.0	Mild chili	Simply Organic,  Frontier	simply-organic,frontier	Condiments,Groceries	Organic,USDA Organic	28.349523125	Organic potato starch, organic paprika, organic cane sugar, sea salt, organic onion, organic garlic, organic cumin, organic chili pepper, organic coriander, organic rice concentrate, organic oregano, organic allspice, organic cloves.	Organic, USDA Organic	https://images.openfoodfacts.org/images/products/008/983/618/9585/front_en.5.400.jpg	2 tsp (7 g)	7.0
89836195906.0	Nutritional Yeast, Premium	Frontier Co-Op,Frontier	frontier-co-op,frontier	Condiments,Food additives,Nutritional yeast	Vegetarian,No GMOs,Vegan,Non GMO project	102.0	INACTIVE YEAST.	Vegetarian, Vegan, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/983/619/5906/front_en.3.400.jpg	1/4 cup (12g)	12.0
898942.0	Kettle Cooked Potato Chips	Trader Joe's	trader-joe-s	Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps	No gluten,No preservatives	198.446661875	POTATOES, SUNFLOWER OIL, SEA SALT.	No preservatives,Gluten free	https://images.openfoodfacts.org/images/products/000/000/089/8942/front_en.14.400.jpg	1 oz (28 g)	28.0
89947302064.0	Gluten Free Original Waffles	Van's,Van's International Foods, Van's Simply Wholesome	van-s,van-s-international-foods,van-s-simply-wholesome	Snacks,Sweet snacks,Biscuits and cakes,Pastries,Waffles	No gluten,No artificial flavors,No GMOs,No artificial colors,No artificial colours or flavours,No cholesterol,No eggs,No milk,Non GMO project,Corn-free	255.0	WATER, VAN'S GLUTEN FREE MIX (BROWN RICE FLOUR, POTATO STARCH, RICE FLOUR, SOY FLOUR), NON-GMO EXPELLER PRESSED CANOLA OIL, CONTAINS 2% OR LESS: BAKING POWDER (SODIUM ACID PYROPHOSPHATE, BAKING SODA, RICE FLOUR, MONOCALCIUM PHOSPHATE), VAN'S NATURAL FRUIT JUICE BLEND (PINEAPPLE, PEACH AND PEAR JUICE CONCENTRATES), SUNFLOWER AND/OR SOY LECITHIN, CALCIUM CARBONATE, SEA SALT, GUAR GUM. CONTAINS: SOY.	No artificial flavors, No gluten, No artificial colors, No artificial colours or flavours, No cholesterol, No eggs, No milk, Corn Free, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/994/730/2064/front_en.22.400.jpg	2 waffles (85 g)	85.0
89947302200.0	Gluten Free Blueberry Waffles	Van's,Van's International Foods, Van's Simply Wholesome	van-s,van-s-international-foods,van-s-simply-wholesome	Snacks,Sweet snacks,Biscuits and cakes,Pastries,Waffles	No gluten,No artificial flavors,No GMOs,Non GMO project,Verified	255.145708125	water, van's gluten free mix (brown rice flour, potato starch, rice flour, soy flour), non-gmo expeller pressed canola oil, contains 2% or less: cane sugar, baking powder (sodium acid pyrophosphate, baking soda, rice flour, monocalcium phosphate), van's natural fruit juice blend (pineapple, peach and pear juice concentrates), sunflower and/or soy lecithin, calcium carbonate, sea salt, guar gum, dried blueberries and blackberries, natural flavor, sunflower oil, contains: soy	No artificial flavors, No gluten, Verified, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/994/730/2200/front_en.27.400.jpg	2 portion (85 g)	85.0
89947302828.0	Power Grains Totally Original Waffles	Van's,  Van's International Foods, Van's Simply Wholesome	van-s,van-s-international-foods,van-s-simply-wholesome	Snacks,Sweet snacks,Biscuits and cakes,Pastries,Waffles	Organic,No artificial flavors,No GMOs,USDA Organic,Non GMO project	255.145708125	(that we are proud of) water, enriched flour (unbleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), van's power grains mix (whole wheat flour, cracked red wheat, steel cut oats, millet and brown rice), wheat protein isolate, non-gmo expeller pressed canola oil, cane sugar, baking powder (sodium acid pyrophosphate, baking soda, rice flour, monocalcium phosphate), vital wheat gluten, natural flavors, cinnamon, oat fiber, soy lecithin,	Organic, No artificial flavors, USDA Organic, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/994/730/2828/front_en.11.400.jpg	2 waffles (84 g)	84.0
89947303504.0	Gluten Free Original Waffles	Van's Simply Wholesome	van-s-simply-wholesome	Snacks,Sweet snacks,Biscuits and cakes,Pastries,Waffles	No gluten,No artificial flavors,No GMOs,Non GMO project	510.29141625	water, van's gluten free mix (brown rice flour, potato starch, rice flour, soy flour), non-gmo expeller pressed canola oil, contains 2% or less: baking powder (sodium acid pyrophosphate, baking soda, rice flour, monocalcium phosphate), van's natural fruit juice blend (pineapple, peach and pear juice concentrates), sunflower and/or soy lecithin, calcium carbonate, sea salt, guar gum.	No gluten, No artificial flavors, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/994/730/3504/front_en.11.400.jpg	2 WAFFLES (84 g)	84.0
89947803608.0	Gluten free crackers	Van's,  Van's International Foods	van-s,van-s-international-foods	Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Crackers	No gluten,No artificial flavors,No GMOs,Non GMO project	113.3980925	van's gluten free whole grain blend (brown rice flour, oats, millet, teff, quinoa and amaranth), non-gmo expeller pressed sunflower and/or safflower oil, potato starch, brown sugar, rice flour, salt, flax seeds, sesame seeds, yeast extract, poppy seeds, caraway seeds, sunflower lecithin, onion powder, natural flavors, garlic powder, mixed tocopherols for freshness,	No artificial flavors, No gluten, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/994/780/3608/front_en.3.400.jpg	12 CRACKERS (30 g)	30.0
89991602325.0	Plainville Farms Organic Ground Turkey	Plainville Farms  Llc, Plainville Farms	plainville-farms-llc,plainville-farms	Meats and their products,Meats,Poultries	No gluten,Organic,No GMOs,Non GMO project	453.59237	Organic turkey, rosemary extract.	Organic, No gluten, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/008/999/160/2325/front_en.4.400.jpg	4 ONZ (113 g)	113.0
902694.0	Garlic	Trader joe's	trader-joe-s	Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Condiments,Vegetables based foods,Culinary plants,Garlic and their products,Garlic,Groceries	No preservatives	113.3980925	Peeled garlic.	No preservatives	https://images.openfoodfacts.org/images/products/000/000/090/2694/front_en.13.400.jpg	5g	5.0
90341123452.0	Vanilla Cream Soda	Reed's  Inc., Virgil's	reed-s-inc,virgil-s	Beverages,Carbonated drinks,Sodas,Creamsoda	No gluten,No GMOs,No preservatives,Non GMO project	355.0	Sparkling filtered water, cane sugar, natural caramel color, natural flavors, malic acid for flavor	No gluten, No preservatives, No GMOs, Non GMO project	https://images.openfoodfacts.org/images/products/009/034/112/3452/front_en.23.400.jpg	12 OZA (355 ml)	355.0
90419500031.0	Fajita Size Flour Tortillas	Gruma Corporation	gruma-corporation	Mexican-dinner-mixes	No cholesterol	340.1942775	Enriched bleached flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, vegetable shortening (interesterified and hydrogenated soybean oils), contains 2% or less of: salt, sugar, baking soda, sodium acid pyrophosphate, distilled monoglycerides, enzymes, cellulose gum, fumaric acid, and calcium propionate and sorbic acid (to maintain freshness).	No cholesterol	https://images.openfoodfacts.org/images/products/009/041/950/0031/front_en.5.400.jpg	1 TORTILLA (42 g)	42.0
90478410012.0	Mandarin Natural Flavour Soda	Jarritos	jarritos	Plant-based foods and beverages,Beverages,Plant-based beverages,Carbonated drinks,Fruit-based beverages,Sodas,Sweetened beverages	Kosher,Natural flavors,Orthodox Union Kosher	370.0	Carbonated water (water, carbon dioxide), Sugar, Citric acid, Natural flavours, Sodium benzoate, Sunset yellow, Allura red.	Kosher, Natural flavors, Orthodox Union Kosher	https://images.openfoodfacts.org/images/products/009/047/841/0012/front_en.29.400.jpg	370 mL	370.0
90478410043.0	Pineapple Natural Flavour Soda	Jarritos	jarritos	Plant-based foods and beverages,Beverages,Plant-based beverages,Carbonated drinks,Fruit-based beverages,Sodas,Fruit sodas,Sodas with exotic fruits,Sweetened beverages	Kosher,Natural flavors,Orthodox Union Kosher	370.0	Carbonated water (water, carbon dioxide), Sugar, Citric acid, Natural flavours, Sodium benzoate, Sodium citrate, Tartrazine, Sunset yellow FCF.	Kosher, Natural flavors, Orthodox Union Kosher	https://images.openfoodfacts.org/images/products/009/047/841/0043/front_en.43.400.jpg	370 mL	370.0
